label_0,label_1,period_label,period,value
Астраханская область,рубль,значение показателя за год,2024,41620.0
Астраханская область,рубль,I квартал,2025-Q1,40829.0
Астраханская область,рубль,II квартал,2025-Q2,45475.0
Астраханская область,рубль,III квартал,2025-Q3,46820.0
Астраханская область,рубль,IV квартал,2025-Q4,56500.0
Астраханская область,рубль,значение показателя за год,2025,47649.0
Астраханская область,рубль,I квартал,2026-Q1,44533.0
Волгоградская область,рубль,I квартал,2021-Q1,22041.0
Волгоградская область,рубль,II квартал,2021-Q2,22977.0
Волгоградская область,рубль,III квартал,2021-Q3,28807.0
Волгоградская область,рубль,IV квартал,2021-Q4,34630.0
Волгоградская область,рубль,значение показателя за год,2021,27226.0
Волгоградская область,рубль,I квартал,2022-Q1,25476.0
Волгоградская область,рубль,II квартал,2022-Q2,28628.0
Волгоградская область,рубль,III квартал,2022-Q3,39188.0
Волгоградская область,рубль,IV квартал,2022-Q4,36804.0
Волгоградская область,рубль,значение показателя за год,2022,32673.0
Волгоградская область,рубль,I квартал,2023-Q1,26985.0
Волгоградская область,рубль,II квартал,2023-Q2,30586.0
Волгоградская область,рубль,III квартал,2023-Q3,41688.0
Волгоградская область,рубль,IV квартал,2023-Q4,42576.0
Волгоградская область,рубль,значение показателя за год,2023,35575.0
Волгоградская область,рубль,I квартал,2024-Q1,31588.0
Волгоградская область,рубль,II квартал,2024-Q2,36818.0
Волгоградская область,рубль,III квартал,2024-Q3,43909.0
Волгоградская область,рубль,IV квартал,2024-Q4,54221.0
Волгоградская область,рубль,значение показателя за год,2024,41803.0
Волгоградская область,рубль,I квартал,2025-Q1,38046.0
Волгоградская область,рубль,II квартал,2025-Q2,44589.0
Волгоградская область,рубль,III квартал,2025-Q3,51462.0
Волгоградская область,рубль,IV квартал,2025-Q4,61287.0
Волгоградская область,рубль,значение показателя за год,2025,49124.0
Волгоградская область,рубль,I квартал,2026-Q1,42107.0
Ростовская область,рубль,I квартал,2021-Q1,27498.0
Ростовская область,рубль,II квартал,2021-Q2,32391.0
Ростовская область,рубль,III квартал,2021-Q3,37259.0
Ростовская область,рубль,IV квартал,2021-Q4,41423.0
Ростовская область,рубль,значение показателя за год,2021,34743.0
Ростовская область,рубль,I квартал,2022-Q1,31729.0
Ростовская область,рубль,II квартал,2022-Q2,38178.0
Ростовская область,рубль,III квартал,2022-Q3,47786.0
Ростовская область,рубль,IV квартал,2022-Q4,47267.0
Ростовская область,рубль,значение показателя за год,2022,41377.0
Ростовская область,рубль,I квартал,2023-Q1,35331.0
Ростовская область,рубль,II квартал,2023-Q2,42299.0
Ростовская область,рубль,III квартал,2023-Q3,52719.0
Ростовская область,рубль,IV квартал,2023-Q4,56740.0
Ростовская область,рубль,значение показателя за год,2023,46840.0
Ростовская область,рубль,I квартал,2024-Q1,41544.0
Ростовская область,рубль,II квартал,2024-Q2,50413.0
Ростовская область,рубль,III квартал,2024-Q3,63030.0
Ростовская область,рубль,IV квартал,2024-Q4,68019.0
Ростовская область,рубль,значение показателя за год,2024,55854.0
Ростовская область,рубль,I квартал,2025-Q1,48023.0
Ростовская область,рубль,II квартал,2025-Q2,59179.0
Ростовская область,рубль,III квартал,2025-Q3,72583.0
Ростовская область,рубль,IV квартал,2025-Q4,77858.0
Ростовская область,рубль,значение показателя за год,2025,64572.0
Ростовская область,рубль,I квартал,2026-Q1,53177.0
Город федерального значения Севастополь,рубль,I квартал,2021-Q1,26402.0
Город федерального значения Севастополь,рубль,II квартал,2021-Q2,28136.0
Город федерального значения Севастополь,рубль,III квартал,2021-Q3,34880.0
Город федерального значения Севастополь,рубль,IV квартал,2021-Q4,38852.0
Город федерального значения Севастополь,рубль,значение показателя за год,2021,31603.0
Город федерального значения Севастополь,рубль,I квартал,2022-Q1,28276.0
Город федерального значения Севастополь,рубль,II квартал,2022-Q2,29563.0
Город федерального значения Севастополь,рубль,III квартал,2022-Q3,34371.0
Город федерального значения Севастополь,рубль,IV квартал,2022-Q4,51915.0
Город федерального значения Севастополь,рубль,значение показателя за год,2022,35679.0
Город федерального значения Севастополь,рубль,I квартал,2023-Q1,31500.0
Город федерального значения Севастополь,рубль,II квартал,2023-Q2,32873.0
Город федерального значения Севастополь,рубль,III квартал,2023-Q3,38312.0
Город федерального значения Севастополь,рубль,IV квартал,2023-Q4,57632.0
Город федерального значения Севастополь,рубль,значение показателя за год,2023,39968.0
Город федерального значения Севастополь,рубль,I квартал,2024-Q1,35544.0
Город федерального значения Севастополь,рубль,II квартал,2024-Q2,40943.0
Город федерального значения Севастополь,рубль,III квартал,2024-Q3,48660.0
Город федерального значения Севастополь,рубль,IV квартал,2024-Q4,54353.0
Город федерального значения Севастополь,рубль,значение показателя за год,2024,44998.0
Город федерального значения Севастополь,рубль,I квартал,2025-Q1,39958.0
Город федерального значения Севастополь,рубль,II квартал,2025-Q2,46428.0
Город федерального значения Севастополь,рубль,III квартал,2025-Q3,55283.0
Город федерального значения Севастополь,рубль,IV квартал,2025-Q4,62373.0
Город федерального значения Севастополь,рубль,значение показателя за год,2025,51167.0
Город федерального значения Севастополь,рубль,I квартал,2026-Q1,46060.0
Северо-Кавказский федеральный округ,рубль,I квартал,2021-Q1,21829.0
Северо-Кавказский федеральный округ,рубль,II квартал,2021-Q2,23154.0
Северо-Кавказский федеральный округ,рубль,III квартал,2021-Q3,27474.0
Северо-Кавказский федеральный округ,рубль,IV квартал,2021-Q4,33057.0
Северо-Кавказский федеральный округ,рубль,значение показателя за год,2021,26323.0
Северо-Кавказский федеральный округ,рубль,I квартал,2022-Q1,24424.0
Северо-Кавказский федеральный округ,рубль,II квартал,2022-Q2,26952.0
Северо-Кавказский федеральный округ,рубль,III квартал,2022-Q3,30160.0
Северо-Кавказский федеральный округ,рубль,IV квартал,2022-Q4,47985.0
Северо-Кавказский федеральный округ,рубль,значение показателя за год,2022,32330.0
Северо-Кавказский федеральный округ,рубль,I квартал,2023-Q1,26900.0
Северо-Кавказский федеральный округ,рубль,II квартал,2023-Q2,29962.0
Северо-Кавказский федеральный округ,рубль,III квартал,2023-Q3,33121.0
Северо-Кавказский федеральный округ,рубль,IV квартал,2023-Q4,52038.0
Северо-Кавказский федеральный округ,рубль,значение показателя за год,2023,35426.0
Северо-Кавказский федеральный округ,рубль,I квартал,2024-Q1,31448.0
Северо-Кавказский федеральный округ,рубль,II квартал,2024-Q2,35296.0
Северо-Кавказский федеральный округ,рубль,III квартал,2024-Q3,39179.0
Северо-Кавказский федеральный округ,рубль,IV квартал,2024-Q4,57375.0
Северо-Кавказский федеральный округ,рубль,значение показателя за год,2024,40706.0
Северо-Кавказский федеральный округ,рубль,I квартал,2025-Q1,37041.0
Северо-Кавказский федеральный округ,рубль,II квартал,2025-Q2,42196.0
Северо-Кавказский федеральный округ,рубль,III квартал,2025-Q3,45521.0
Северо-Кавказский федеральный округ,рубль,IV квартал,2025-Q4,63291.0
Северо-Кавказский федеральный округ,рубль,значение показателя за год,2025,46887.0
Северо-Кавказский федеральный округ,рубль,I квартал,2026-Q1,39980.0
Республика Дагестан,рубль,I квартал,2021-Q1,23027.0
Республика Дагестан,рубль,II квартал,2021-Q2,25266.0
Республика Дагестан,рубль,III квартал,2021-Q3,31755.0
Республика Дагестан,рубль,IV квартал,2021-Q4,40177.0
Республика Дагестан,рубль,значение показателя за год,2021,29952.0
Республика Дагестан,рубль,I квартал,2022-Q1,26181.0
Республика Дагестан,рубль,II квартал,2022-Q2,29281.0
Республика Дагестан,рубль,III квартал,2022-Q3,26888.0
Республика Дагестан,рубль,IV квартал,2022-Q4,68613.0
Республика Дагестан,рубль,значение показателя за год,2022,37606.0
Республика Дагестан,рубль,I квартал,2023-Q1,27420.0
Республика Дагестан,рубль,II квартал,2023-Q2,30823.0
Республика Дагестан,рубль,III квартал,2023-Q3,29377.0
Республика Дагестан,рубль,IV квартал,2023-Q4,71677.0
Республика Дагестан,рубль,значение показателя за год,2023,39686.0
Республика Дагестан,рубль,I квартал,2024-Q1,31691.0
Республика Дагестан,рубль,II квартал,2024-Q2,36306.0
Республика Дагестан,рубль,III квартал,2024-Q3,38711.0
Республика Дагестан,рубль,IV квартал,2024-Q4,74765.0
Республика Дагестан,рубль,значение показателя за год,2024,45175.0
Республика Дагестан,рубль,I квартал,2025-Q1,37152.0
Республика Дагестан,рубль,II квартал,2025-Q2,44145.0
Республика Дагестан,рубль,III квартал,2025-Q3,45254.0
Республика Дагестан,рубль,IV квартал,2025-Q4,81578.0
Республика Дагестан,рубль,значение показателя за год,2025,51868.0
Республика Дагестан,рубль,I квартал,2026-Q1,40439.0
Республика Ингушетия,рубль,I квартал,2021-Q1,14985.0
Республика Ингушетия,рубль,II квартал,2021-Q2,17339.0
Республика Ингушетия,рубль,III квартал,2021-Q3,18966.0
Республика Ингушетия,рубль,IV квартал,2021-Q4,23540.0
Республика Ингушетия,рубль,значение показателя за год,2021,18573.0
Республика Ингушетия,рубль,I квартал,2022-Q1,16196.0
Республика Ингушетия,рубль,II квартал,2022-Q2,19569.0
Республика Ингушетия,рубль,III квартал,2022-Q3,20231.0
Республика Ингушетия,рубль,IV квартал,2022-Q4,36892.0
Республика Ингушетия,рубль,значение показателя за год,2022,23047.0
Республика Ингушетия,рубль,I квартал,2023-Q1,17226.0
Республика Ингушетия,рубль,II квартал,2023-Q2,21081.0
Республика Ингушетия,рубль,III квартал,2023-Q3,21530.0
Республика Ингушетия,рубль,IV квартал,2023-Q4,38587.0
Республика Ингушетия,рубль,значение показателя за год,2023,24414.0
Республика Ингушетия,рубль,I квартал,2024-Q1,20508.0
Республика Ингушетия,рубль,II квартал,2024-Q2,24200.0
Республика Ингушетия,рубль,III квартал,2024-Q3,27267.0
Республика Ингушетия,рубль,IV квартал,2024-Q4,38022.0
Республика Ингушетия,рубль,значение показателя за год,2024,27311.0
Республика Ингушетия,рубль,I квартал,2025-Q1,23003.0
Республика Ингушетия,рубль,II квартал,2025-Q2,26801.0
Республика Ингушетия,рубль,III квартал,2025-Q3,29537.0
Республика Ингушетия,рубль,IV квартал,2025-Q4,42454.0
Республика Ингушетия,рубль,значение показателя за год,2025,30260.0
Республика Ингушетия,рубль,I квартал,2026-Q1,24186.0
Кабардино-Балкарская Республика,рубль,I квартал,2021-Q1,21586.0
Кабардино-Балкарская Республика,рубль,II квартал,2021-Q2,21572.0
Кабардино-Балкарская Республика,рубль,III квартал,2021-Q3,25863.0
Кабардино-Балкарская Республика,рубль,IV квартал,2021-Q4,31152.0
Кабардино-Балкарская Республика,рубль,значение показателя за год,2021,24991.0
Кабардино-Балкарская Республика,рубль,I квартал,2022-Q1,23238.0
Кабардино-Балкарская Республика,рубль,II квартал,2022-Q2,27248.0
Кабардино-Балкарская Республика,рубль,III квартал,2022-Q3,32064.0
Кабардино-Балкарская Республика,рубль,IV квартал,2022-Q4,56406.0
Кабардино-Балкарская Республика,рубль,значение показателя за год,2022,34759.0
Кабардино-Балкарская Республика,рубль,I квартал,2023-Q1,30279.0
Кабардино-Балкарская Республика,рубль,II квартал,2023-Q2,33223.0
Кабардино-Балкарская Республика,рубль,III квартал,2023-Q3,38654.0
Кабардино-Балкарская Республика,рубль,IV квартал,2023-Q4,53825.0
Кабардино-Балкарская Республика,рубль,значение показателя за год,2023,38948.0
Кабардино-Балкарская Республика,рубль,I квартал,2024-Q1,33528.0
Кабардино-Балкарская Республика,рубль,II квартал,2024-Q2,37435.0
Кабардино-Балкарская Республика,рубль,III квартал,2024-Q3,46371.0
Кабардино-Балкарская Республика,рубль,IV квартал,2024-Q4,65293.0
Кабардино-Балкарская Республика,рубль,значение показателя за год,2024,45587.0
Кабардино-Балкарская Республика,рубль,I квартал,2025-Q1,41582.0
Кабардино-Балкарская Республика,рубль,II квартал,2025-Q2,46760.0
Кабардино-Балкарская Республика,рубль,III квартал,2025-Q3,54833.0
Кабардино-Балкарская Республика,рубль,IV квартал,2025-Q4,72891.0
Кабардино-Балкарская Республика,рубль,значение показателя за год,2025,53963.0
Кабардино-Балкарская Республика,рубль,I квартал,2026-Q1,45030.0
Карачаево-Черкесская Республика,рубль,I квартал,2021-Q1,16927.0
Карачаево-Черкесская Республика,рубль,II квартал,2021-Q2,17760.0
Карачаево-Черкесская Республика,рубль,III квартал,2021-Q3,20686.0
Карачаево-Черкесская Республика,рубль,IV квартал,2021-Q4,25552.0
Карачаево-Черкесская Республика,рубль,значение показателя за год,2021,20256.0
Карачаево-Черкесская Республика,рубль,I квартал,2022-Q1,19010.0
Карачаево-Черкесская Республика,рубль,II квартал,2022-Q2,20991.0
Карачаево-Черкесская Республика,рубль,III квартал,2022-Q3,25348.0
Карачаево-Черкесская Республика,рубль,IV квартал,2022-Q4,26729.0
Карачаево-Черкесская Республика,рубль,значение показателя за год,2022,23035.0
Карачаево-Черкесская Республика,рубль,I квартал,2023-Q1,20746.0
Карачаево-Черкесская Республика,рубль,II квартал,2023-Q2,23208.0
Карачаево-Черкесская Республика,рубль,III квартал,2023-Q3,28272.0
Карачаево-Черкесская Республика,рубль,IV квартал,2023-Q4,30236.0
Карачаево-Черкесская Республика,рубль,значение показателя за год,2023,25619.0
Карачаево-Черкесская Республика,рубль,I квартал,2024-Q1,25520.0
Карачаево-Черкесская Республика,рубль,II квартал,2024-Q2,26944.0
Карачаево-Черкесская Республика,рубль,III квартал,2024-Q3,31776.0
Карачаево-Черкесская Республика,рубль,IV квартал,2024-Q4,35634.0
Карачаево-Черкесская Республика,рубль,значение показателя за год,2024,29960.0
Карачаево-Черкесская Республика,рубль,I квартал,2025-Q1,31059.0
Карачаево-Черкесская Республика,рубль,II квартал,2025-Q2,32312.0
Карачаево-Черкесская Республика,рубль,III квартал,2025-Q3,36915.0
Карачаево-Черкесская Республика,рубль,IV квартал,2025-Q4,39893.0
Карачаево-Черкесская Республика,рубль,значение показателя за год,2025,35081.0
Карачаево-Черкесская Республика,рубль,I квартал,2026-Q1,33941.0
Республика Северная Осетия-Алания,рубль,I квартал,2021-Q1,21962.0
Республика Северная Осетия-Алания,рубль,II квартал,2021-Q2,23776.0
Республика Северная Осетия-Алания,рубль,III квартал,2021-Q3,26555.0
Республика Северная Осетия-Алания,рубль,IV квартал,2021-Q4,31218.0
Республика Северная Осетия-Алания,рубль,значение показателя за год,2021,25980.0
Республика Северная Осетия-Алания,рубль,I квартал,2022-Q1,26039.0
Республика Северная Осетия-Алания,рубль,II квартал,2022-Q2,29931.0
Республика Северная Осетия-Алания,рубль,III квартал,2022-Q3,32589.0
Республика Северная Осетия-Алания,рубль,IV квартал,2022-Q4,34120.0
Республика Северная Осетия-Алания,рубль,значение показателя за год,2022,30774.0
Республика Северная Осетия-Алания,рубль,I квартал,2023-Q1,29002.0
Республика Северная Осетия-Алания,рубль,II квартал,2023-Q2,33494.0
Республика Северная Осетия-Алания,рубль,III квартал,2023-Q3,37100.0
Республика Северная Осетия-Алания,рубль,IV квартал,2023-Q4,41315.0
Республика Северная Осетия-Алания,рубль,значение показателя за год,2023,35276.0
Республика Северная Осетия-Алания,рубль,I квартал,2024-Q1,35633.0
Республика Северная Осетия-Алания,рубль,II квартал,2024-Q2,38298.0
Республика Северная Осетия-Алания,рубль,III квартал,2024-Q3,40574.0
Республика Северная Осетия-Алания,рубль,IV квартал,2024-Q4,47614.0
Республика Северная Осетия-Алания,рубль,значение показателя за год,2024,40531.0
Республика Северная Осетия-Алания,рубль,I квартал,2025-Q1,40322.0
Республика Северная Осетия-Алания,рубль,II квартал,2025-Q2,48044.0
Республика Северная Осетия-Алания,рубль,III квартал,2025-Q3,46768.0
Республика Северная Осетия-Алания,рубль,IV квартал,2025-Q4,54883.0
Республика Северная Осетия-Алания,рубль,значение показателя за год,2025,47533.0
Республика Северная Осетия-Алания,рубль,I квартал,2026-Q1,43643.0
Чеченская Республика,рубль,I квартал,2021-Q1,22241.0
Чеченская Республика,рубль,II квартал,2021-Q2,23562.0
Чеченская Республика,рубль,III квартал,2021-Q3,27814.0
Чеченская Республика,рубль,IV квартал,2021-Q4,32719.0
Чеченская Республика,рубль,значение показателя за год,2021,26425.0
Чеченская Республика,рубль,I квартал,2022-Q1,25228.0
Чеченская Республика,рубль,II квартал,2022-Q2,25882.0
Чеченская Республика,рубль,III квартал,2022-Q3,34871.0
Чеченская Республика,рубль,IV квартал,2022-Q4,37778.0
Чеченская Республика,рубль,значение показателя за год,2022,30751.0
Чеченская Республика,рубль,I квартал,2023-Q1,29555.0
Чеченская Республика,рубль,II квартал,2023-Q2,32287.0
Чеченская Республика,рубль,III квартал,2023-Q3,37113.0
Чеченская Республика,рубль,IV квартал,2023-Q4,45648.0
Чеченская Республика,рубль,значение показателя за год,2023,35920.0
Чеченская Республика,рубль,I квартал,2024-Q1,32898.0
Чеченская Республика,рубль,II квартал,2024-Q2,36855.0
Чеченская Республика,рубль,III квартал,2024-Q3,41637.0
Чеченская Республика,рубль,IV квартал,2024-Q4,53043.0
Чеченская Республика,рубль,значение показателя за год,2024,40797.0
Чеченская Республика,рубль,I квартал,2025-Q1,38299.0
Чеченская Республика,рубль,II квартал,2025-Q2,43632.0
Чеченская Республика,рубль,III квартал,2025-Q3,47623.0
Чеченская Республика,рубль,IV квартал,2025-Q4,58370.0
Чеченская Республика,рубль,значение показателя за год,2025,46457.0
Чеченская Республика,рубль,I квартал,2026-Q1,40602.0
Ставропольский край,рубль,I квартал,2021-Q1,22337.0
Ставропольский край,рубль,II квартал,2021-Q2,22868.0
Ставропольский край,рубль,III квартал,2021-Q3,25927.0
Ставропольский край,рубль,IV квартал,2021-Q4,29368.0
Ставропольский край,рубль,значение показателя за год,2021,25133.0
Ставропольский край,рубль,I квартал,2022-Q1,24389.0
Ставропольский край,рубль,II квартал,2022-Q2,26422.0
Ставропольский край,рубль,III квартал,2022-Q3,32655.0
Ставропольский край,рубль,IV квартал,2022-Q4,36702.0
Ставропольский край,рубль,значение показателя за год,2022,30100.0
Ставропольский край,рубль,I квартал,2023-Q1,26096.0
Ставропольский край,рубль,II квартал,2023-Q2,28610.0
Ставропольский край,рубль,III квартал,2023-Q3,35361.0
Ставропольский край,рубль,IV квартал,2023-Q4,41537.0
Ставропольский край,рубль,значение показателя за год,2023,32930.0
Ставропольский край,рубль,I квартал,2024-Q1,31720.0
Ставропольский край,рубль,II квартал,2024-Q2,35330.0
Ставропольский край,рубль,III квартал,2024-Q3,39173.0
Ставропольский край,рубль,IV квартал,2024-Q4,47108.0
Ставропольский край,рубль,значение показателя за год,2024,38344.0
Ставропольский край,рубль,I квартал,2025-Q1,37597.0
Ставропольский край,рубль,II квартал,2025-Q2,40854.0
Ставропольский край,рубль,III квартал,2025-Q3,45810.0
Ставропольский край,рубль,IV квартал,2025-Q4,51932.0
Ставропольский край,рубль,значение показателя за год,2025,44109.0
Ставропольский край,рубль,I квартал,2026-Q1,40598.0
Приволжский федеральный округ,рубль,I квартал,2021-Q1,26436.0
Приволжский федеральный округ,рубль,II квартал,2021-Q2,29764.0
Приволжский федеральный округ,рубль,III квартал,2021-Q3,31464.0
Приволжский федеральный округ,рубль,IV квартал,2021-Q4,36995.0
Приволжский федеральный округ,рубль,значение показателя за год,2021,31285.0
Приволжский федеральный округ,рубль,I квартал,2022-Q1,31228.0
Приволжский федеральный округ,рубль,II квартал,2022-Q2,35768.0
Приволжский федеральный округ,рубль,III квартал,2022-Q3,36553.0
Приволжский федеральный округ,рубль,IV квартал,2022-Q4,44664.0
Приволжский федеральный округ,рубль,значение показателя за год,2022,37173.0
Приволжский федеральный округ,рубль,I квартал,2023-Q1,34972.0
Приволжский федеральный округ,рубль,II квартал,2023-Q2,39600.0
Приволжский федеральный округ,рубль,III квартал,2023-Q3,40704.0
Приволжский федеральный округ,рубль,IV квартал,2023-Q4,51369.0
Приволжский федеральный округ,рубль,значение показателя за год,2023,41765.0
Приволжский федеральный округ,рубль,I квартал,2024-Q1,42690.0
Приволжский федеральный округ,рубль,II квартал,2024-Q2,46879.0
Приволжский федеральный округ,рубль,III квартал,2024-Q3,49074.0
Приволжский федеральный округ,рубль,IV квартал,2024-Q4,59315.0
Приволжский федеральный округ,рубль,значение показателя за год,2024,49604.0
Приволжский федеральный округ,рубль,I квартал,2025-Q1,50115.0
Приволжский федеральный округ,рубль,II квартал,2025-Q2,55873.0
Приволжский федеральный округ,рубль,III квартал,2025-Q3,58024.0
Приволжский федеральный округ,рубль,IV квартал,2025-Q4,68119.0
Приволжский федеральный округ,рубль,значение показателя за год,2025,58238.0
Приволжский федеральный округ,рубль,I квартал,2026-Q1,55297.0
Республика Башкортостан,рубль,I квартал,2021-Q1,27398.0
Республика Башкортостан,рубль,II квартал,2021-Q2,28834.0
Республика Башкортостан,рубль,III квартал,2021-Q3,31102.0
Республика Башкортостан,рубль,IV квартал,2021-Q4,40336.0
Республика Башкортостан,рубль,значение показателя за год,2021,31935.0
Республика Башкортостан,рубль,I квартал,2022-Q1,30650.0
Республика Башкортостан,рубль,II квартал,2022-Q2,34642.0
Республика Башкортостан,рубль,III квартал,2022-Q3,37098.0
Республика Башкортостан,рубль,IV квартал,2022-Q4,43212.0
Республика Башкортостан,рубль,значение показателя за год,2022,36463.0
Республика Башкортостан,рубль,I квартал,2023-Q1,33669.0
Республика Башкортостан,рубль,II квартал,2023-Q2,37103.0
Республика Башкортостан,рубль,III квартал,2023-Q3,39910.0
Республика Башкортостан,рубль,IV квартал,2023-Q4,49148.0
Республика Башкортостан,рубль,значение показателя за год,2023,40022.0
Республика Башкортостан,рубль,I квартал,2024-Q1,41692.0
Республика Башкортостан,рубль,II квартал,2024-Q2,42687.0
Республика Башкортостан,рубль,III квартал,2024-Q3,44273.0
Республика Башкортостан,рубль,IV квартал,2024-Q4,59717.0
Республика Башкортостан,рубль,значение показателя за год,2024,47220.0
Республика Башкортостан,рубль,I квартал,2025-Q1,48076.0
Республика Башкортостан,рубль,II квартал,2025-Q2,50118.0
Республика Башкортостан,рубль,III квартал,2025-Q3,51128.0
Республика Башкортостан,рубль,IV квартал,2025-Q4,66618.0
Республика Башкортостан,рубль,значение показателя за год,2025,54198.0
Республика Башкортостан,рубль,I квартал,2026-Q1,52058.0
Республика Марий Эл,рубль,I квартал,2021-Q1,19867.0
Республика Марий Эл,рубль,II квартал,2021-Q2,22655.0
Республика Марий Эл,рубль,III квартал,2021-Q3,23171.0
Республика Марий Эл,рубль,IV квартал,2021-Q4,26170.0
Республика Марий Эл,рубль,значение показателя за год,2021,23024.0
Республика Марий Эл,рубль,I квартал,2022-Q1,24693.0
Республика Марий Эл,рубль,II квартал,2022-Q2,26209.0
Республика Марий Эл,рубль,III квартал,2022-Q3,27561.0
Республика Марий Эл,рубль,IV квартал,2022-Q4,30314.0
Республика Марий Эл,рубль,значение показателя за год,2022,27276.0
Республика Марий Эл,рубль,I квартал,2023-Q1,26787.0
Республика Марий Эл,рубль,II квартал,2023-Q2,29189.0
Республика Марий Эл,рубль,III квартал,2023-Q3,31223.0
Республика Марий Эл,рубль,IV квартал,2023-Q4,36627.0
Республика Марий Эл,рубль,значение показателя за год,2023,31013.0
Республика Марий Эл,рубль,I квартал,2024-Q1,32469.0
Республика Марий Эл,рубль,II квартал,2024-Q2,34434.0
Республика Марий Эл,рубль,III квартал,2024-Q3,35982.0
Республика Марий Эл,рубль,IV квартал,2024-Q4,43767.0
Республика Марий Эл,рубль,значение показателя за год,2024,36763.0
Республика Марий Эл,рубль,I квартал,2025-Q1,39167.0
Республика Марий Эл,рубль,II квартал,2025-Q2,42178.0
Республика Марий Эл,рубль,III квартал,2025-Q3,42420.0
Республика Марий Эл,рубль,IV квартал,2025-Q4,49605.0
Республика Марий Эл,рубль,значение показателя за год,2025,43497.0
Республика Марий Эл,рубль,I квартал,2026-Q1,43129.0
Республика Мордовия,рубль,I квартал,2021-Q1,19805.0
Республика Мордовия,рубль,II квартал,2021-Q2,21964.0
Республика Мордовия,рубль,III квартал,2021-Q3,23167.0
Республика Мордовия,рубль,IV квартал,2021-Q4,25074.0
Республика Мордовия,рубль,значение показателя за год,2021,22607.0
Республика Мордовия,рубль,I квартал,2022-Q1,25776.0
Республика Мордовия,рубль,II квартал,2022-Q2,26200.0
Республика Мордовия,рубль,III квартал,2022-Q3,27180.0
Республика Мордовия,рубль,IV квартал,2022-Q4,29894.0
Республика Мордовия,рубль,значение показателя за год,2022,27439.0
Республика Мордовия,рубль,I квартал,2023-Q1,27698.0
Республика Мордовия,рубль,II квартал,2023-Q2,28519.0
Республика Мордовия,рубль,III квартал,2023-Q3,30462.0
Республика Мордовия,рубль,IV квартал,2023-Q4,35474.0
Республика Мордовия,рубль,значение показателя за год,2023,30647.0
Республика Мордовия,рубль,I квартал,2024-Q1,32497.0
Республика Мордовия,рубль,II квартал,2024-Q2,34796.0
Республика Мордовия,рубль,III квартал,2024-Q3,37313.0
Республика Мордовия,рубль,IV квартал,2024-Q4,42169.0
Республика Мордовия,рубль,значение показателя за год,2024,36862.0
Республика Мордовия,рубль,I квартал,2025-Q1,39613.0
Республика Мордовия,рубль,II квартал,2025-Q2,42248.0
Республика Мордовия,рубль,III квартал,2025-Q3,45270.0
Республика Мордовия,рубль,IV квартал,2025-Q4,48703.0
Республика Мордовия,рубль,значение показателя за год,2025,44143.0
Республика Мордовия,рубль,I квартал,2026-Q1,43367.0
Республика Татарстан (Татарстан),рубль,I квартал,2021-Q1,31875.0
Республика Татарстан (Татарстан),рубль,II квартал,2021-Q2,35891.0
Республика Татарстан (Татарстан),рубль,III квартал,2021-Q3,40067.0
Республика Татарстан (Татарстан),рубль,IV квартал,2021-Q4,46616.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,2021,38601.0
Республика Татарстан (Татарстан),рубль,I квартал,2022-Q1,37148.0
Республика Татарстан (Татарстан),рубль,II квартал,2022-Q2,45645.0
Республика Татарстан (Татарстан),рубль,III квартал,2022-Q3,41690.0
Республика Татарстан (Татарстан),рубль,IV квартал,2022-Q4,59282.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,2022,45932.0
Республика Татарстан (Татарстан),рубль,I квартал,2023-Q1,42721.0
Республика Татарстан (Татарстан),рубль,II квартал,2023-Q2,50769.0
Республика Татарстан (Татарстан),рубль,III квартал,2023-Q3,46970.0
Республика Татарстан (Татарстан),рубль,IV квартал,2023-Q4,69671.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,2023,52524.0
Республика Татарстан (Татарстан),рубль,I квартал,2024-Q1,53130.0
Республика Татарстан (Татарстан),рубль,II квартал,2024-Q2,60513.0
Республика Татарстан (Татарстан),рубль,III квартал,2024-Q3,63121.0
Республика Татарстан (Татарстан),рубль,IV квартал,2024-Q4,72863.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,2024,62278.0
Республика Татарстан (Татарстан),рубль,I квартал,2025-Q1,62577.0
Республика Татарстан (Татарстан),рубль,II квартал,2025-Q2,72306.0
Республика Татарстан (Татарстан),рубль,III квартал,2025-Q3,74798.0
Республика Татарстан (Татарстан),рубль,IV квартал,2025-Q4,88342.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,2025,74504.0
Республика Татарстан (Татарстан),рубль,I квартал,2026-Q1,69999.0
Удмуртская Республика,рубль,I квартал,2021-Q1,23835.0
Удмуртская Республика,рубль,II квартал,2021-Q2,26945.0
Удмуртская Республика,рубль,III квартал,2021-Q3,28088.0
Удмуртская Республика,рубль,IV квартал,2021-Q4,34052.0
Удмуртская Республика,рубль,значение показателя за год,2021,28346.0
Удмуртская Республика,рубль,I квартал,2022-Q1,30268.0
Удмуртская Республика,рубль,II квартал,2022-Q2,33701.0
Удмуртская Республика,рубль,III квартал,2022-Q3,33497.0
Удмуртская Республика,рубль,IV квартал,2022-Q4,37501.0
Удмуртская Республика,рубль,значение показателя за год,2022,33820.0
Удмуртская Республика,рубль,I квартал,2023-Q1,34274.0
